iteration,variance,skewness,curtosis,entropy,prediction
952,4.4100776,-3.4589403,0.123707615,1.4297998,0.5115469
952,3.54916,-1.0160981,-1.0746548,0.54783,0.5185515
952,5.0025444,-2.9346168,0.4627744,0.8915818,0.5107318
952,-2.3512998,12.905375,-4.104975,-6.4413586,0.54723847
952,1.729756,12.178834,-3.5339146,-3.6301873,0.5191252
952,-0.69441146,9.699753,-0.652436,-2.0235713,0.5291318
952,1.3254766,2.5096912,0.89575535,-0.37650165,0.5062933
952,0.6938834,0.41003534,2.3661776,0.014987531,0.50323325
952,-3.3084805,12.938346,-4.3778477,-6.8393044,0.5597209
953,2.3664775,-3.9076962,3.8329048,0.7309196,0.5109596
953,3.21558,-2.614861,2.9406924,0.39928296,0.51273006
953,6.202461,-5.940815,0.43778038,2.114799,0.51943034
953,-0.080266446,6.032937,0.1378709,-1.4040725,0.51669055
953,-0.14220846,12.712444,-3.3494368,-3.69295,0.5357466
953,-0.6681231,11.307581,-2.3191998,-3.3724442,0.5362372
953,3.1309705,10.352532,-2.5340645,-2.8138318,0.5129967
953,-1.3950905,8.639837,1.7055913,-2.4724967,0.5024237
953,-1.5840045,7.228502,0.24619421,-2.9615355,0.5227923
953,2.2387145,0.5328297,1.160865,-0.1464151,0.49951792
953,0.626672,1.8235592,1.7908894,-1.3928456,0.50568205
953,0.34404233,9.424384,-1.4070116,-3.7539556,0.5130238
953,1.1973827,0.11683215,1.8214105,-1.1576351,0.49723306
953,-3.3938835,12.92844,-3.8207145,-6.6466274,0.56136864
953,4.949102,-1.9741911,-0.8798741,0.94373876,0.51824546
953,1.3658174,3.1108954,0.98812556,-1.667373,0.5061596
954,-2.2486696,12.793806,-3.8266232,-5.11919,0.5624989
954,-0.11065525,-0.6057216,2.3400784,-0.48085028,0.49648568
954,0.2638643,4.5855007,1.7375419,-1.6739291,0.50865024
954,-0.789606,2.9702623,1.5727899,-0.9774618,0.5121031
954,2.7903433,2.531434,0.23749699,-0.8706163,0.50048906
954,3.351355,-3.5696888,1.5975282,1.0276203,0.5035691
954,1.8497721,3.1953137,0.49951848,-1.3623074,0.5040519
954,0.31758192,-0.16208035,2.394866,-1.122861,0.49705803
954,-2.1286652,10.307227,-0.14235327,-4.5937223,0.52064985
954,-0.099265724,12.01724,-3.1362698,-4.06346,0.53278404
954,-0.7439404,-0.05540609,3.2298026,-1.3069038,0.500952
954,-0.3359038,11.299471,-0.8448464,-1.2219168,0.53995264
954,-0.47092384,11.330394,-1.8377457,-4.0017934,0.5266931
954,-0.4872415,10.451681,-0.9509187,-3.6767442,0.52230734
954,2.3573506,-0.460556,1.3807528,-0.5141627,0.4968595
954,2.4116905,3.02883,0.46410528,-0.33031577,0.49979255
955,-0.11448943,-0.35037455,2.2625103,-1.1517929,0.4951786
955,-2.2032468,6.6764545,2.0429711,-3.5854442,0.50460875
955,5.856679,-0.1715723,-2.1385517,1.2051443,0.5219396
955,-3.3272352,11.98863,-0.9237505,-6.1290603,0.53500104
955,5.827218,-5.3409376,2.2324347,1.8478433,0.5213086
955,0.035867665,9.805483,-0.88738644,-2.9811738,0.5231189
955,4.4902,-4.004206,1.6034383,1.4755386,0.50936717
955,-2.8574443,12.888809,-3.009507,-7.2377515,0.5479133
955,1.2632706,3.735705,-0.4304879,-0.99813545,0.5107666
955,-3.2006779,12.932502,-3.7449157,-6.821136,0.56665397
955,-2.1044753,3.5911584,3.580973,-3.0956388,0.5157674
955,0.102441765,7.1465206,0.61964035,-2.926174,0.50656974
955,0.5876303,-0.37667,1.6131792,0.08414361,0.49750116
955,-2.255138,9.109705,0.9351959,-3.74733,0.5148079
955,5.6445146,-5.08202,2.232266,1.7714202,0.5201074
955,0.0985239,11.660483,-2.040032,-3.8313184,0.52684796
956,-1.8711873,10.075923,0.27338833,-2.5955286,0.53419816
956,-0.21534891,6.726384,0.16621447,-2.0925157,0.51878583
956,-0.00042897795,11.0069,-1.5514464,-4.2058477,0.522001
956,4.8646207,-3.4251466,0.9022204,1.458414,0.50925845
956,0.54562724,0.6246131,1.404202,-0.77513057,0.49916765
956,0.6762597,-0.7472156,2.447288,-0.43023542,0.4965025
956,4.1227365,-2.1838567,1.2995247,0.40178668,0.5033612
956,-0.45565403,5.32221,1.1559501,-3.1713347,0.5095475
956,-3.1088622,12.887288,-3.115481,-5.515036,0.57420766
956,1.6083925,10.169915,-2.7488325,-1.5860837,0.5351792
956,-2.9501479,12.795313,-2.6553864,-6.8693547,0.5529874
956,-2.6119432,12.697567,-2.3234582,-6.2345037,0.5496059
956,4.575422,-3.1210065,-0.004453815,1.421259,0.50923324
956,-1.4582894,12.602762,-2.5958438,-4.969493,0.5463785
956,0.59957,10.979104,-2.3366063,-3.5191886,0.5259181
956,2.6715224,-0.94703525,1.9194696,-0.4720184,0.49813882
957,2.1318674,1.59449,0.2821544,-0.9168163,0.50224
957,-1.0524051,9.455876,-0.112183765,-2.2499795,0.53336495
957,1.1750476,9.567548,-2.6133454,-1.6112628,0.5362553
957,-0.9683223,10.163369,-0.4376543,-3.5578692,0.52817994
957,0.20623752,8.119721,-0.096229255,-2.7312696,0.51608527
957,-2.82445,12.892035,-3.433555,-7.231035,0.5614877
957,0.36247125,11.805345,-3.1519158,-1.7221826,0.55135894
957,-0.4178949,10.028023,-0.84322304,-4.024504,0.52305233
957,-2.8624718,12.915203,-3.668711,-7.002113,0.5673272
957,1.9010584,5.6573205,-0.56649125,-1.8441939,0.5106982
957,4.247178,-6.302689,4.565974,1.9664032,0.52498513
957,2.823482,4.507463,-0.513112,-1.31967,0.50396705
957,-3.3406236,12.696779,-2.051321,-5.220221,0.56896913
957,3.3964078,-5.5106206,3.961215,1.5177333,0.5155194
957,-2.084013,10.589326,1.004442,-3.586375,0.51626337
957,-0.001207452,1.6028472,2.452553,-1.806678,0.5067655
958,1.836798,-2.2282286,2.3376029,0.15712853,0.4988111
958,0.20395714,10.982551,-1.6902716,-2.3102655,0.53766733
958,-3.3870196,12.725608,-2.1156542,-7.125798,0.5584105
958,-0.71009237,11.719487,-1.3324329,-4.9127192,0.5274404
958,-1.5890453,11.460545,-0.85497576,-5.022421,0.5324988
958,6.1224017,-6.3713117,3.5997527,2.1866329,0.5266344
958,-1.2354811,11.754989,-1.3681809,-5.0234556,0.5340794
958,-2.6953158,8.97639,1.5538359,-3.7466311,0.5162064
958,-0.9044955,8.436366,0.34316278,-1.5796483,0.5303305
958,-0.56681687,12.82026,-3.9168732,-5.6816564,0.5467625
958,0.5557747,6.1580434,0.60135967,-2.0429873,0.50960535
958,0.39394274,3.9139624,0.83549887,-1.5078667,0.5107763
958,-0.9771878,10.473742,-0.5412553,-2.5343115,0.53833103
958,-0.87258416,1.3354088,3.1327703,-1.0424128,0.506991
958,-3.3533585,12.932868,-3.7918658,-7.740172,0.5738976
958,-2.4328234,7.060926,1.5826027,-3.0100942,0.5215437
959,-1.708171,12.901021,-3.5872757,-6.1046543,0.56177336
959,1.697741,7.012368,-0.75657564,-2.077836,0.51229805
959,0.39958295,8.75159,-0.43937042,-1.4001656,0.5284577
959,0.62586737,0.9914545,1.1848432,-0.3079811,0.5018773
959,1.7052016,8.859833,-1.5362719,-0.8303568,0.5308202
959,0.5648403,8.003654,-0.5157054,-2.1250885,0.51999426
959,-0.9413636,12.522204,-2.6686199,-4.7463617,0.54616725
959,5.567929,-3.8609095,-0.6493191,0.9969363,0.5121278
959,-1.1484307,6.8817954,1.9228216,-2.1360073,0.50841075
959,4.8170824,-0.1988621,-0.5273522,0.87708837,0.5064643
959,0.2946406,11.287324,-2.6660013,-3.0718002,0.5392311
959,0.083104916,12.890054,-4.1512504,-6.416704,0.5370387
959,0.38832322,11.501353,-2.248069,-4.0391345,0.52851063
959,2.903283,-2.1229672,1.8452169,0.42367235,0.50035197
959,-0.4078805,5.5872817,0.24812621,-2.2014449,0.517915
959,-1.057378,7.183806,0.25317416,-2.445523,0.52667934
960,-1.2573392,12.42527,-2.4518676,-6.521146,0.53743684
960,0.95299226,-2.0023587,2.9444501,-0.4074622,0.4942513
960,3.0230825,-3.624413,3.0593884,0.4525602,0.5047098
960,-2.3421266,9.687218,1.5126725,-3.2010689,0.5204889
960,3.6410263,-5.014994,2.487749,1.2591689,0.50288445
960,0.798863,6.744485,-0.94010454,-1.3604544,0.52373976
960,2.524475,-3.9078283,3.6307936,0.93288904,0.50764793
960,0.10640516,7.319095,0.3295041,-3.9003155,0.50992864
960,-2.732922,12.839621,-2.567055,-7.1287117,0.5586704
960,-0.5509045,12.067954,-2.799313,-4.2080884,0.5466762
960,1.6243135,-0.36233696,1.3279853,-0.6600144,0.495363
960,-2.3421068,12.271026,-2.3972337,-5.7346396,0.56315935
960,0.619223,0.74262065,2.5105517,-1.3723787,0.5012671
960,-2.8294175,9.065339,2.9344356,-4.276101,0.49726406
960,-3.1506922,12.197183,0.059629157,-6.080738,0.5280721
960,1.0421189,11.348582,-2.552857,-2.9596202,0.53267705
961,-3.0069733,6.1277313,3.7167168,-4.445715,0.50771064
961,0.671967,-1.2323959,2.3083813,-0.6219474,0.49316984
961,-1.9873005,12.509957,-2.448019,-5.0797424,0.5642216
961,-1.9610181,12.413375,-1.4909155,-6.1964216,0.5417924
961,2.0075727,-0.9469576,1.567702,-0.20282339,0.49597794
961,-1.6705275,12.859619,-3.5780797,-5.8692074,0.56696475
961,1.9502175,3.0541039,0.14197274,-1.2859012,0.503535
961,0.70640564,11.089098,-1.7716675,-3.1228366,0.52951807
961,-0.34964928,12.350691,-3.1441762,-4.071914,0.5493867
961,-2.4490829,12.839583,-2.6978033,-7.1793423,0.55764544
961,-1.6771572,8.899702,1.0174515,-4.381878,0.5130967
961,-1.9429679,11.567728,-0.78604954,-5.1939197,0.5403393
961,-3.012415,12.482733,0.05192082,-6.887182,0.51978606
961,0.84622145,5.3696356,0.05100971,-2.4819944,0.5107993
961,5.3023877,-5.996143,2.9643312,1.9470714,0.51564044
961,-0.36865234,12.619951,-3.0780523,-5.1561193,0.54187447
962,1.6976594,11.058806,-3.3526309,-1.9196444,0.54255384
962,4.4679604,5.659616,-2.592667,-0.002741172,0.51106244
962,-2.9980862,12.165998,-0.47118014,-5.080543,0.5524071
962,2.576417,11.578287,-3.641303,-0.55338734,0.54998785
962,3.8745277,-3.0997944,0.12908831,0.96637136,0.50357366
962,1.6620034,3.8592174,0.5259134,-1.1231465,0.50362855
962,-1.8190166,12.57014,-2.5071676,-5.656412,0.5607954
962,-0.36178085,11.681668,-1.7174091,-3.021173,0.54590195
962,0.025605617,12.276329,-2.656482,-5.0402493,0.5338876
962,4.654062,-5.137634,2.953249,1.4791294,0.51146716
962,-2.2590277,12.946135,-4.310881,-7.1463127,0.5800243
962,-2.5510488,12.94362,-4.36817,-7.6103306,0.5819651
962,3.1127152,-3.029815,1.7628016,0.3233741,0.49861103
962,0.6922462,6.615285,0.53374374,-2.270077,0.50866663
962,-3.0667489,12.778326,-1.5455874,-7.3004646,0.5544735
962,-1.0021802,12.589143,-2.7318711,-5.7297688,0.5483389
963,-1.3877035,12.826353,-3.3483975,-6.3418922,0.5613535
963,0.3072519,9.749856,-1.0590783,-3.757993,0.52281004
963,0.86449206,6.881313,-0.21441402,-2.9464207,0.509935
963,2.5359478,0.7276468,-0.95177907,0.14820927,0.51060414
963,-0.82699096,4.403982,0.49271294,-1.1416817,0.51919967
963,2.515347,10.463394,-2.3851926,-2.6733034,0.5203332
963,1.2403235,6.698285,-0.40265217,-1.8206043,0.51471287
963,3.519899,-4.002456,2.3045678,1.1513053,0.502357
963,0.16074355,12.756218,-3.980638,-4.5801506,0.55053145
963,-0.20307842,11.759376,-1.3088837,-4.2679524,0.5330077
963,0.34674042,4.4036274,1.091217,-2.8852677,0.5088067
963,1.9681805,3.0127058,0.46146283,-1.0174085,0.50112385
963,-0.7371744,8.854217,0.30276728,-4.057666,0.52158743
963,2.8471794,3.4741294,-0.91265625,-1.4687294,0.50359094
963,-2.10431,5.812362,2.6861134,-2.6255646,0.5141024
963,1.3650324,3.6100688,0.41642243,-1.4227315,0.50602746
964,-2.773035,12.869854,-1.7773964,-7.5875897,0.55898386
964,-1.2248677,12.760634,-2.8840313,-6.5945973,0.5534744
964,0.3172661,-1.0175778,3.4455037,-0.74279636,0.49954808
964,2.7004101,5.6180716,-0.7114861,-0.9028809,0.50656265
964,1.0103803,11.754042,-2.1835594,-3.8640401,0.52819407
964,3.775719,7.2004128,-1.4102974,-1.746375,0.50734454
964,1.6563368,-2.7069557,2.9533687,-0.42879167,0.49561343
964,-1.1382601,3.7236843,1.9424553,-0.64160115,0.5146057
964,-3.601483,12.917487,-2.9450397,-7.6359863,0.59070396
964,1.7751619,6.749767,-0.93958145,-1.5455796,0.51690537
964,-3.6236143,12.949113,-4.1809053,-8.124531,0.60417694
964,-2.8769498,12.933408,-3.5562215,-5.899097,0.5977298
964,2.8600776,1.2389734,0.331191,-0.8425169,0.49884966
964,4.6055293,6.616926,-2.4296525,0.1258959,0.51151246
964,-1.8827928,12.4395,-2.283673,-5.5424504,0.5668667
964,-3.461311,11.965331,-0.015237564,-6.1691046,0.54920495
965,-0.34266302,-2.4618895,3.7284977,-0.08773283,0.4961488
965,2.7006729,3.0813646,0.8500855,-1.4881424,0.49694863
965,1.3810569,12.844859,-3.8134449,-5.9729743,0.52922285
965,4.4577494,-4.7864313,1.7479509,1.5121349,0.5035307
965,1.0715741,11.896319,-3.0869372,-3.3324263,0.54056513
965,0.42840147,10.329747,-1.5525172,-0.71149504,0.54920435
965,1.1972454,-2.6011856,3.1731958,0.054005038,0.4970307
965,6.1065555,-2.6183882,-1.4650203,1.7520403,0.514324
965,2.1636426,-0.66071874,2.0693364,-0.4026301,0.4960765
965,-3.2776318,9.481682,1.5736959,-5.119714,0.5310201
965,-3.7130408,12.905185,-2.1823857,-7.832298,0.5865284
965,4.483771,-5.309929,3.6728783,1.5389156,0.5133042
965,3.1367195,-2.549564,1.2993859,0.1919691,0.49777678
965,-0.07729592,11.488159,-1.5330014,-3.1214125,0.54489434
965,-1.9566344,12.313432,-1.795542,-5.5434813,0.5658396
965,1.0177286,-0.7739618,1.9594592,-0.25042352,0.49475718
966,1.6392633,7.912415,-0.898588,-1.3770387,0.52172625
966,-0.030983174,7.468701,-0.013269849,-1.9678632,0.5270487
966,-2.769683,12.173222,-0.3329388,-6.3164515,0.55067015
966,-0.82132244,11.016168,-0.07372602,-1.5049475,0.5511415
966,-1.0664113,12.928123,-4.264311,-7.150207,0.5741226
966,-0.2227358,12.609043,-2.7882652,-5.286403,0.5474264
966,1.8131976,-0.4940759,1.5161741,-0.2689736,0.4950565
966,3.908307,2.5242386,-1.5757941,0.6823664,0.50669557
966,-1.5975826,10.399792,0.73705375,-3.7180383,0.53326327
966,0.82499444,11.676027,-2.8650568,-3.1938658,0.5435683
966,-1.6716294,12.370355,-1.721334,-5.712468,0.56112784
966,1.9070631,-5.9574594,6.1151876,1.5577607,0.5164378
966,0.7251371,10.981,-1.1090245,-3.5662785,0.5272987
966,-1.298274,9.662542,0.80326223,-4.5245852,0.5221097
966,2.1898282,-0.7812366,1.3120071,-0.37248564,0.4947626
966,-0.044909615,3.8497221,0.81619674,-1.8198202,0.5123652
967,-1.5020229,10.779392,0.40757346,-4.4948688,0.53579813
967,2.8017805,-3.2030962,2.4592612,0.39533678,0.4995936
967,0.39128837,12.20461,-2.5007167,-3.9729962,0.54429716
967,2.6314132,7.0057225,-1.1544212,-1.566173,0.51259756
967,-1.2121525,12.928101,-4.030564,-7.2990837,0.57650244
967,5.82939,-5.47855,1.2029597,1.9884049,0.509328
967,-2.6951702,12.85375,-2.1120236,-7.4352617,0.57782
967,2.626262,-3.8468785,2.302067,0.6170149,0.49894086
967,1.6276857,11.452265,-2.1624854,-3.4520497,0.5259262
967,2.2418628,-4.3310738,4.0319114,0.8268757,0.50499755
967,0.37584123,12.913703,-4.340025,-6.1577272,0.55362934
967,-1.4626201,5.7310686,2.4151063,-2.9580886,0.5122563
967,2.8449621,-3.7803855,2.6127727,0.60039955,0.5001388
967,-1.7431626,8.167393,1.2235863,-4.4231014,0.52505434
967,-1.1476499,12.662944,-2.9749427,-4.9220886,0.57187665
967,1.7140641,4.697754,-1.148761,-1.1077446,0.51631415
968,0.88000876,3.4470887,1.1674469,-1.7160648,0.5062718
968,-1.6892926,6.542527,1.2194169,-2.5297647,0.53026533
968,-1.1206383,12.604105,-2.057463,-5.296471,0.56265205
968,-3.1569216,12.1264305,1.2920871,-6.1586585,0.53416854
968,2.6901376,-5.660026,5.005209,1.4674404,0.5140411
968,1.3031112,9.136862,-1.6313087,-3.0344157,0.52256954
968,5.036487,-5.1118197,1.1170588,1.5060394,0.5042168
968,-1.230905,9.049578,0.5524253,-4.1489744,0.53475904
968,0.7262842,-2.707053,2.296283,0.652587,0.49549022
968,-3.0781004,12.561128,0.6083144,-7.2006164,0.53738576
968,0.406446,11.974876,-2.3904996,-5.084857,0.5381634
968,2.2743506,7.5722694,-2.0387628,-1.893429,0.52299625
968,5.7854056,-3.1864765,-1.7054322,1.0018963,0.5169485
968,3.752787,-0.91665125,0.2265936,0.27922195,0.49904132
968,-1.7079313,4.2077446,1.9355689,-2.7655506,0.5214194
968,-0.2592016,5.274421,1.3352581,-3.2556405,0.51224804
969,-1.8563181,7.0215063,2.7573411,-4.0654354,0.5075856
969,2.13061,-2.522006,1.8961058,0.5663302,0.49895462
969,0.5602214,1.8245008,1.2925334,-0.95530593,0.5046832
969,-0.60519737,12.214331,-1.6429294,-5.0932107,0.55158216
969,2.1607103,-4.6694303,3.6274168,1.002892,0.50160205
969,-1.3793612,12.576886,-1.857276,-4.086648,0.574145
969,-0.26249346,1.0940614,2.3050613,-1.7672576,0.5041407
969,-1.9451476,3.1660984,3.0934956,-3.054967,0.51895356
969,-1.3728538,8.729259,1.5615063,-4.1325374,0.5174939
969,-1.8302934,4.0952644,2.274711,-2.506347,0.51880425
969,3.7008214,-0.29700765,0.83127946,0.08591251,0.4961021
969,-1.0554698,12.345024,-2.1223726,-5.87471,0.5621742
969,-1.396456,11.281792,0.39588988,-3.165053,0.5468867
969,0.24035594,5.348328,0.5770047,-2.0217202,0.51383054
969,0.48388496,6.300827,-0.503414,-2.0213864,0.5234817
969,-0.7831009,2.2834954,2.5102365,-2.4551961,0.51188284
970,3.3379521,7.1729283,-1.5955882,-0.6901266,0.514317
970,6.423135,5.3189583,-4.0369573,1.0454667,0.5081589
970,-2.0301576,12.773261,-2.1718435,-6.8083963,0.5803544
970,-0.57111883,12.139872,-1.656244,-5.3442764,0.5522228
970,3.4044156,-3.1474485,1.9240389,0.76650316,0.49847093
970,3.5933192,-0.5003036,0.43171698,0.176047,0.49683195
970,4.818983,10.308191,-3.3206546,-0.4914406,0.5250895
970,1.1652567,10.254501,-1.9910485,-2.8217268,0.5337506
970,5.93069,-5.9776254,1.4298104,2.1135182,0.50829655
970,1.9938089,11.3983555,-2.84732,-3.0697007,0.5330106
970,3.26427,7.75984,-2.5412323,-0.28198752,0.52194715
970,-0.43132234,7.972531,-0.12055081,-3.6690938,0.5338014
970,2.6324408,-1.4278177,1.9040835,0.059803717,0.49761733
970,-0.38547647,10.043352,0.46304283,-4.31628,0.5266199
970,-1.2186856,5.7004285,1.9921392,-3.644728,0.5151605
970,3.5683057,-3.3915231,1.0528716,1.0032214,0.4987123
971,0.1283373,2.6004124,1.340191,-1.1697862,0.50762266
971,6.2832413,-6.207754,-0.011943812,2.0939934,0.5079425
971,-0.35526216,12.573022,-2.563767,-6.0598984,0.557355
971,1.8649329,-0.7638138,2.0078676,-0.39917964,0.49414352
971,-3.4450998,12.764868,0.4028134,-7.6127405,0.55882263
971,1.0805763,4.0603485,-0.5768012,-0.80902964,0.51371795
971,-1.5842897,8.756451,1.796292,-2.613668,0.52719957
971,0.7762686,9.9278555,-1.7467679,-2.6093948,0.5384944
971,3.3477786,-3.7306592,2.0745358,1.0070994,0.4983278
971,-1.7420456,10.148709,1.3001819,-4.9761767,0.52857935
971,-0.66692215,12.858704,-3.5424638,-6.5973687,0.5747159
971,0.074805275,12.803125,-3.5155458,-6.372556,0.5584565
971,1.7592106,5.331356,-0.43179095,-1.6646475,0.5111555
971,1.2330914,9.399103,-1.3298188,-3.4492197,0.521036
971,2.8894076,1.216187,-0.07550351,0.25228393,0.49760163
971,1.8116181,9.014641,-0.9191925,-3.908624,0.5074648
972,-0.6298645,12.508411,-2.1576467,-6.5291934,0.5582773
972,-0.19853391,7.0845656,0.7273099,-2.4871209,0.52233446
972,0.854892,3.1570902,1.1838418,-1.79207,0.5058615
972,-1.9852462,9.047933,1.8930831,-3.9422176,0.5286273
972,0.26889068,11.003341,-1.1497838,-3.606651,0.54202986
972,-1.1147107,12.7696495,-2.1680875,-4.980487,0.57459146
972,-1.9158934,12.684175,-2.1037025,-5.020061,0.59109885
972,3.207914,2.463308,-0.34189847,-0.5863261,0.4958801
972,-2.0661793,5.327081,3.5772548,-3.3659425,0.51655996
972,0.8295258,2.587693,1.664758,-2.4045396,0.50421137
972,-0.8717365,12.473788,-2.171966,-4.6870446,0.5703213
972,2.3726504,4.8039603,-0.13561165,-0.64991504,0.49967143
972,1.98685,-1.0654529,0.96114385,-0.5718365,0.4918078
972,-1.5465752,1.707408,2.17502,-1.4805005,0.51232505
972,-1.0822747,11.76976,0.10827412,-5.3617897,0.54204375
972,-0.513057,4.304398,2.4352484,-2.1001265,0.5122013
973,1.3089627,11.348263,-1.5779927,-2.686878,0.5359393
973,-0.38464963,11.443616,-0.6545662,-4.9225535,0.547901
973,0.52417797,7.970668,-0.2984612,-2.4767094,0.5259142
973,-0.44962227,0.2757735,2.7744665,-0.76721376,0.5013146
973,-1.5842932,-1.6254039,4.0430512,-0.972935,0.50191045
973,5.4039397,-5.800085,1.6453658,1.9126602,0.5028266
973,0.5005478,7.9509215,-0.038191427,-2.2657268,0.525098
973,1.3906465,10.138806,-1.954542,-1.7966429,0.54076743
973,5.0465393,2.9210565,-1.8926989,0.60765284,0.49912903
973,2.601104,-2.7182462,2.5289516,-0.015101217,0.4970164
973,-0.71305144,11.696255,-0.34123135,-4.3798065,0.5508647
973,-1.1287081,7.141166,2.828837,-2.1724412,0.51119304
973,1.4901634,10.856774,-1.9361483,-1.6821806,0.5425309
973,0.82886714,-0.08624635,1.8501256,-0.7389431,0.4962272
973,0.39786053,0.5486356,2.467736,-1.0182207,0.50012964
973,0.0759042,8.972963,0.082889594,-4.5600443,0.5275836
974,1.5786337,-2.558256,3.04307,-0.023865767,0.4949272
974,-2.2700977,12.679657,-1.430963,-6.460775,0.59384406
974,4.4922905,-1.6957867,-0.66696495,0.77268535,0.4995949
974,0.6518042,2.5348146,1.6710236,-0.7407933,0.5051238
974,-0.24591966,5.075453,1.77425,-2.0153248,0.5100607
974,4.003526,-0.01817426,-0.16056278,0.32277167,0.49365196
974,-0.38991237,7.5040812,0.87053734,-3.488812,0.5250651
974,0.98559,-4.0107374,3.2229834,0.52446383,0.49450436
974,3.193179,-2.6563914,1.8181942,0.44186318,0.49535605
974,4.6568613,-4.369627,1.6594218,1.4133916,0.4982167
974,-2.2771044,12.333748,-0.2493849,-6.197732,0.5755853
974,2.9143865,11.860564,-3.0625,-1.4096103,0.54049325
974,-0.07055638,6.8455687,-0.5656996,-2.1170452,0.5354929
974,0.25537685,0.6624045,2.0049214,-0.85947424,0.50011843
974,5.926316,-4.700434,-0.24046749,1.8711243,0.50302106
974,0.6421868,4.3327627,1.08725,-2.6905375,0.50829315
975,1.1568837,-0.13771138,2.0127385,-1.0683235,0.49487743
975,2.655789,-0.8537266,1.7119335,-0.4376229,0.49315506
975,0.7601979,9.02554,-0.7385952,-3.0774813,0.52943015
975,-0.91767627,9.460455,0.25647038,-3.7684116,0.54759806
975,-2.0194464,12.9367075,-3.418595,-7.277665,0.6185648
975,-1.1917584,10.46774,-0.73513603,-4.8085823,0.56770474
975,2.954649,-1.2367108,1.4518996,0.36639747,0.49408495
975,2.139428,11.897203,-2.8726358,-3.0817847,0.5379183
975,5.9149323,-3.8287716,-0.7784534,1.3026425,0.5000211
975,1.3698026,5.664598,-0.9341575,-1.1937828,0.5206576
975,2.913715,-0.7747434,1.2062978,0.04740139,0.4935913
975,0.6619194,11.163426,-1.2397797,-2.983691,0.5451209
975,-0.75242287,9.27616,0.63987076,-4.114385,0.54044276
975,1.3525693,8.930665,-0.4819768,-3.323493,0.5153007
975,0.9761155,9.101167,-0.62478805,-3.4689841,0.52346766
975,-0.14680447,-2.614806,3.9522178,-0.045888085,0.494239
976,1.861516,6.9373226,-1.2223935,-2.322079,0.51841176
976,-0.2730901,2.3759267,2.4648778,-2.7689571,0.509671
976,2.5858736,7.9262547,-0.6069555,-2.7538023,0.50340456
976,-1.7102776,12.737469,-1.9635284,-6.795071,0.5987319
976,3.625044,-1.1350604,0.6273594,-0.018473508,0.49191713
976,-3.8858793,12.764149,1.002614,-7.7382827,0.58808553
976,0.2192599,11.345737,-1.4311516,-4.3252683,0.5512576
976,0.78003055,7.5582614,0.9243028,-1.7115127,0.51350415
976,3.2080033,7.66002,-0.95563877,-1.7973722,0.5058378
976,-1.137852,12.90419,-3.2826223,-7.2385764,0.6012908
976,-0.35410357,5.8044567,1.339278,-2.0626268,0.51621974
976,0.7719397,12.139759,-1.0145574,-3.7074745,0.5446065
976,-0.7905045,10.1482525,-0.6337818,-3.9600208,0.56026673
976,1.5385021,11.092212,-2.2624257,-3.0978758,0.5388883
976,-0.93888193,-0.2473334,3.3719234,-1.5818446,0.5019763
976,5.1427507,-5.6508317,2.0774937,1.8261671,0.49740264
977,-0.2540731,2.9327357,2.6559734,-2.4445171,0.5106934
977,-2.3868887,11.827307,0.6060352,-4.4168673,0.58210886
977,-1.7137448,12.002951,-0.37579283,-5.8367,0.5825378
977,0.29746592,6.3433957,-0.08534824,-2.2562952,0.5261686
977,2.8739393,7.982407,-2.2023115,-2.0103965,0.51929647
977,2.8686442,12.360022,-3.6374054,-4.218817,0.53134274
977,6.5389047,-6.2343307,-1.2311541,2.1522336,0.50058466
977,1.3235987,4.634088,0.43519932,-1.891611,0.5061126
977,3.0573175,-4.8530374,3.4874597,0.9712766,0.49548554
977,5.383238,-6.4269676,3.5558677,2.0113459,0.5009925
977,5.4413953,-5.064192,1.1424223,1.6360447,0.49559808
977,2.667451,10.352842,-2.034749,-3.2516255,0.5186748
977,1.6856226,2.8970609,0.5130051,-1.3931347,0.49981833
977,-0.69426644,3.6656284,2.6013787,-2.43871,0.5151548
977,-1.775583,6.868492,2.524751,-2.8995783,0.5239379
977,-0.65988064,9.685136,0.83999455,-5.0515647,0.540893
978,-1.2211319,12.793606,-2.3836117,-6.827728,0.600233
978,-2.834509,12.520864,0.45571,-6.9163127,0.5926119
978,5.664051,-3.4220884,-0.42495266,1.1222771,0.4941285
978,1.8119936,5.6728263,0.41584775,-2.365695,0.5006204
978,-0.64509046,10.589289,0.3792463,-4.0081353,0.5522144
978,1.4688909,9.665888,-1.4827731,-1.6569808,0.53906107
978,-1.3299346,12.622622,-1.2887434,-6.690899,0.58920157
978,3.853026,-1.3048371,0.05030524,0.44051448,0.49188876
978,0.50088745,7.516954,1.2489246,-2.5691166,0.51296884
978,-1.8243908,12.739795,-1.4911251,-6.6816206,0.603899
978,-1.8389573,12.676196,-0.72245497,-6.7068877,0.5924619
978,2.0013196,6.2019544,-1.0994227,-1.7907317,0.5163099
978,2.3297234,10.104459,-2.0897202,-2.0570564,0.5315653
978,0.9540801,12.947008,-4.3695736,-6.5881214,0.5715567
978,-1.2299912,10.071422,0.6551704,-4.4173317,0.55817723
978,-2.5259347,11.512582,1.0208659,-4.4865475,0.58003753
979,6.005849,-5.464687,1.1513535,1.9518895,0.49394274
